fold_id,cv_tag,html_id,sent_id,text,tag
1,cv103,11943,30,"later , it turns out the entire story is supposed to be a great big metaphor signifying sam's reunion with his family .",neg
1,cv103,11943,31,"and some people might think that what sam does for max towards the end is a valiant thing , but i had a few morality problems with it ( and i apologize for being vague ) .",neg
1,cv103,11943,32,it's icky .,neg
1,cv103,11943,33,"it drips with gooey , wannabe human emotions .",neg
1,cv103,11943,34,my giant could have been a straightforward and funny family film .,neg
1,cv103,11943,35,"more importantly , it could have been moving on a level far deeper than it is .",neg
1,cv103,11943,36,"instead , it's a complicated , overlong , and under-engaging film that elicits too few laughs and strives for superficial tears .",neg
1,cv103,11943,37,"and since it left me feeling completely unmoved , i stand by my position that sentimentality is evil and will ultimately destroy the world .",neg
1,cv104,19176,0,this is not a simple plan about finding a plane load of money and getting away with the cash .,neg
1,cv104,19176,1,"this is more about a parable of greed , and how money can become the bane of your life .",neg
1,cv104,19176,2,"yes , there are elements of ? fargo' here ( the snow and cold ) , although not as vivid in the blood and gore department .",neg
1,cv104,19176,3,it shows how greed can set of a chain of events leading to death and the destruction of lives .,neg
1,cv104,19176,4,"and how at the end of the day , the things that matter most are love , truth and honesty .",neg
1,cv104,19176,5,"although in one sense it may seem tedious , making a movie about the ugliness of greed ( not box office material ) , it does become tedious , not because of the morale ending , but because one expects the movie to end that way .",neg
1,cv104,19176,6,"this becomes apparent after the first murder to cover up the crime , the rest of the movie just spirals downward from there .",neg
1,cv104,19176,7,"the characters in this drama are a mixture of simple and intellectual folk , brothers and friends , who all fall prey to the avarice of money .",neg
1,cv104,19176,8,"they should have perhaps thrown in someone sensible , level headed and not affected by greed to give the party more balance .",neg
1,cv104,19176,9,"commendable is the exceptional performance of billy bob thornton , whose portrayal of the simpleton brother was masterful .",neg
1,cv104,19176,10,"bill paxton also gives a powerful performance as the greedier younger brother , whilst bridget fonda is convincing as the greediest wife , who indirectly causes the most problems .",neg
1,cv104,19176,11,"fill a room full of greedy people and several million dollars , and you will end up with a simple recipe for a blood bath .",neg
1,cv104,19176,12,"it's not a simple plan , when you shoot everyone you love for money , unless you're the menendez brothers .",neg
1,cv105,19135,0,"based on the 1960s tv series that i had never seen or heard of before this movie ( be happy , i won't bore you with any lame and unnecessary comparisons ) , this film allows will smith to take a third stab at the independence day weekend box-office , after scoring huge successes with men in black ( 7/10 ) , directed by the same man who controlled this one , and independence day ( 6/10 ) .",neg
1,cv105,19135,1,can you say . . . the,neg
1,cv105,19135,2,third times not a charm ?,neg
1,cv105,19135,3,"plot : james west and artemus gordon are chosen by the president to find the man responsible for the kidnapping of the nation's top scientists , and threatening to take over the united states within a week .",neg
1,cv105,19135,4,critique : i did not laugh once during this entire picture .,neg
1,cv105,19135,5,"when you consider that this film is a part-comedy , that's not a very good sign .",neg
1,cv105,19135,6,i also did not tense up or particularly enjoy any of its unenergetic action sequences which provided me with little more than a few minutes time to think back to the lovely salma hayek scenes .,neg
1,cv105,19135,7,"when you consider that the other "" part "" of this film is geared as an action/adventure , i would say that this another negative sign .",neg
1,cv105,19135,8,"and when you consider that the first hour of the film was boring and a little slow , the story-line tired , reminiscent of swiss cheese and uninvolving , and the special effects interesting but worth very little inside a plot filled with lame one-liners , weak characterizations and an anti-climactic end , you pretty much have the gist of my impression of this "" big "" summer blockbuster .",neg
1,cv105,19135,9,it blows .,neg
1,cv105,19135,10,"or as they say in french , "" eet blows "" .",neg
1,cv105,19135,11,could it be that the script was crappy because it took four people to write it ?,neg
1,cv105,19135,12,maybe .,neg
1,cv105,19135,13,"could it be that most of the special effects don't show up until the last half hour , and even then , we don't see anything that its trailers hadn't already given away ?",neg
1,cv105,19135,14,perhaps .,neg
1,cv105,19135,15,"or could it be that we have come to expect so much more from will smith and hollywood big-budget movies , that we cannot help but evaluate them on a scale onto their own ?",neg
1,cv105,19135,16,naaaaaaah !,neg
1,cv105,19135,17,a bad movie is a bad movie .,neg
1,cv105,19135,18,"on a positive note , i could honestly say that i did very much enjoy the lovely performance by the adorable salma hayek , who seemed underused ( in my humble opinion ) , and lit up every bubbly scene that she was hardly in .",neg
1,cv105,19135,19,"branagh was also fun as the scenery-munching , over-the-top bad guy , but that's pretty much where the entertainment-buck stopped .",neg
1,cv105,19135,20,"smith and kline were static at best , the plot full of holes , and the score insignificant and derivative of a dozen others .",neg
1,cv105,19135,21,i would strongly advise anyone not to see this movie .,neg
1,cv105,19135,22,"then again , there is that one scene with the lovely salma hayek tied up in a cage . . . huh . . . oh",neg
1,cv105,19135,23,"yeah , but the rest of the movie sucked .",neg
1,cv105,19135,24,"little known facts about this film and its stars : will smith has starred in two of the ten all-time top grossing films worldwide : 1997's summer blockbuster men in black ( 7/10 ) , for which he also recorded the grammy-winning title song , and 1996's independence day ( 6/10 ) .",neg
1,cv105,19135,25,he once turned down a scholarship to mit to pursue his singing career .,neg
1,cv105,19135,26,"kevin kline is a graduate of the juilliard school of drama , and has been married to the cute-as-a-button actress phoebe cates since 1989 .",neg
1,cv105,19135,27,"they have two kids together , greta simone and owen .",neg
1,cv105,19135,28,"one of the buildings that gets blown up in this film has "" kasdan "" written on it .",neg
1,cv105,19135,29,"lawrence kasdan is a director known to have worked with kevin on five of his movies , including the big chill , silverado , i love you to death , grand canyon and french kiss .",neg
1,cv105,19135,30,"salma hayek gave up a successful career as a major television star in latin america and moved to the united states to start over , even though she spoke no english .",neg
1,cv105,19135,31,"she made her feature film debut as an actress with a small role in allison anders' mi vida loca ( no , not the rickie martin video ! ) and played her first starring role in robert rodriguez's desperado opposite antonio banderas .",neg
1,cv105,19135,32,"since then , she has made an appearance in each one of rodriguez's films .",neg
1,cv105,19135,33,"she stands 5'2 "" , was born in southeast mexico , and the daughter of a lebanese father and a mexican mother .",neg
1,cv105,19135,34,"one of the actresses cast as branagh's lovely but lethal beauties includes bail ling , a stage and screen star in her native china who was last seen starring opposite dick gere in red corner ( 7/10 ) .",neg
